Orgao,Dataset,URL
"Instituto Federal de Educação, Ciência e Tecnologia de Roraima - IFRR","Plano Plurianual",http://www.ifrr.edu.br/publicacoes/doc_download/253-plano-de-desenvolvimento-institucional-do-ifrr-2009
"Instituto Federal de Educação, Ciência e Tecnologia de Roraima - IFRR","Processos de contas anuais: 2006 - 2010",http://www.ifrr.edu.br/proc-contas-anuais 
"Instituto Federal de Educação, Ciência e Tecnologia de Roraima - IFRR","Concursos - Documentação",http://www.ifrr.edu.br/publicacoes/concursos-e-editais
"Instituto Federal de Educação, Ciência e Tecnologia de Roraima - IFRR","Convênios - Documentação",http://www.ifrr.edu.br/acessoainformacao-convenios
"Instituto Federal de Educação, Ciência e Tecnologia de Roraima - IFRR","Estrutura organizacional",http://www.ifrr.edu.br/a-instituicao/769-organogramas-do-ifrr
"Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina - IFSC","Contratos",http://www.ifsc.edu.br/contratos
"Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina - IFSC","Licitações",http://www.ifsc.edu.br/editais-de-licitacoes
"Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina - IFSC","Plano Plurianual",http://www.ifsc.edu.br/images/institucional_documentos/plano_desenvolvimento_institucional_ifsc.pdf
"Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina - IFSC","Projeto Pedagógico",http://www.ifsc.edu.br/images/institucional_documentos/projeto_politico_pedagogico_ifsc.pdf
"Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina - IFSC","Calendário",http://cs.ifsc.edu.br/portal/index.php?option=com_content&view=section&id=4&Itemid=18
"Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina - IFSC","Legislação",http://cs.ifsc.edu.br/portal/index.php?option=com_content&view=article&id=6&Itemid=20
"Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina - IFSC","Atas",http://cs.ifsc.edu.br/portal/index.php?option=com_content&view=section&layout=blog&id=7&Itemid=25
"Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina - IFSC","Legislação",http://cs.ifsc.edu.br/portal/index.php?option=com_content&view=article&id=21&Itemid=89
"Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina - IFSC","Calendário",http://cs.ifsc.edu.br/portal/index.php?option=com_content&view=section&id=10&Itemid=87
"Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina - IFSC","Resoluções",http://cs.ifsc.edu.br/portal/index.php?option=com_content&view=section&layout=blog&id=12&Itemid=90
"Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina - IFSC","Atas",http://cs.ifsc.edu.br/portal/index.php?option=com_content&view=section&layout=blog&id=13&Itemid=94
"Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina - IFSC","Instruções Normativas",http://cs.ifsc.edu.br/portal/index.php?option=com_content&view=category&layout=blog&id=64&Itemid=147
"Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina - IFSC","Calendário",http://cs.ifsc.edu.br/portal/index.php?option=com_content&view=section&id=22&Itemid=113
"Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina - IFSC","Atas",http://cs.ifsc.edu.br/portal/index.php?option=com_content&view=section&layout=blog&id=25&Itemid=120
"Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina - IFSC","Deliberações",http://cs.ifsc.edu.br/portal/index.php?option=com_content&view=section&layout=blog&id=24&Itemid=116
"Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina - IFSC","Resoluções",http://cs.ifsc.edu.br/portal/index.php?option=com_content&view=section&layout=blog&id=27&Itemid=140
"Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina - IFSC","Editais ",http://cs.ifsc.edu.br/portal/index.php?option=com_content&view=category&layout=blog&id=80&Itemid=166
"Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina - IFSC","Legislação",http://cs.ifsc.edu.br/portal/index.php?option=com_content&view=article&id=31&Itemid=102
"Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina - IFSC","Resoluções",http://cs.ifsc.edu.br/portal/index.php?option=com_content&view=section&layout=blog&id=18&Itemid=103
"Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina - IFSC","Avaliação Institucional",http://www.ifsc.edu.br/cpa-inicio
"Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina - IFSC","Processo",http://www.ifsc.edu.br/comissao-de-etica
"Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina - IFSC","Concursos",http://www.ifsc.edu.br/instituicional/concursos?id=202
"Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina - IFSC","Registro de Preços",http://www.ifsc.edu.br/atas-de-registro-de-preco
"Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina - IFSC","Regimento Geral",http://www.ifsc.edu.br/images/institucional_documentos/conselho_superior/legislacao/regimento_geral.pdf
"Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina - IFSC","Editais",http://www.ifsc.edu.br/relacoes-int-editais
"Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina - IFSC","Editais",http://www.ifsc.edu.br/pesquisa/editais
"Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina - IFSC","Documentação",http://www.ifsc.edu.br/pesquisa/documentos
"Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina - IFSC","Editais",http://www.ifsc.edu.br/ensino/assitenciaestudantil
"Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina - IFSC","Calendário acadêmico",http://intranet.ifsc.edu.br/images/file/Calendarios/2012/calendario%20academico%202012.pdf
"Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina - IFSC","Editais",http://www.ifsc.edu.br/ensino/ead-if-sc
"Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina - IFSC","Editais",http://www.ifsc.edu.br/extensao/editais
"Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina - IFSC","Relatórios de Gestão",http://www.sj.ifsc.edu.br/index.php?option=com_content&view=article&id=159:relatorios-de-gestao-&catid=55:relatorios-de-gestao-&Itemid=141
"Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina - IFSC","Licitações",http://www.sj.ifsc.edu.br/index.php?option=com_content&view=article&id=55&Itemid=62
"Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina - IFSC","Calendário",http://www.sj.ifsc.edu.br/images/stories/publicacoes/calendario2012.pdf
"Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina - IFSC","Calendário acadêmico",http://jaragua.ifsc.edu.br/joomla158/index.php?option=com_content&view=article&id=394&Itemid=110
"Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina - IFSC","Atas",http://jaragua.ifsc.edu.br/joomla158/index.php?option=com_content&view=article&id=517&Itemid=119
"Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina - IFSC","Estrutura organizacional",http://continente.ifsc.edu.br/novo/index.php?option=com_content&view=article&id=52&Itemid=60
"Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina - IFSC","Documentação",http://continente.ifsc.edu.br/novo/index.php?option=com_content&view=article&id=80&Itemid=95
"Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina - IFSC","Editais",http://continente.ifsc.edu.br/novo/index.php?option=com_content&view=article&id=63&Itemid=76
"Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina - IFSC","Calendário acadêmico",http://ararangua.ifsc.edu.br/site/images/ensino/calendario%202012%202a%20rev%2026-01-12.pdf
"Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina - IFSC","Calendário acadêmico",http://www.chapeco.ifsc.edu.br/images/stories/sitepdf/calendrio%20acad%202012%20-%20campus%20chapec%201.pdf
"Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina - IFSC","Calendário acadêmico",http://smo.ifsc.edu.br/images/stories/sitepdf/calendarios/deliberacao02%20-%20calendario%20unificado%202011.pdf
"Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina - IFSC","Concurso",http://canoinhas.ifsc.edu.br/index.php/instituicao/concursos-publico
"Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina - IFSC","Calendário acadêmico",http://canoinhas.ifsc.edu.br/index.php/ensino/calendario-academico
"Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina - IFSC","Calendário acadêmico",http://criciuma.ifsc.edu.br/index.php?option=com_content&view=article&id=63&Itemid=126
"Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina - IFSC","Calendário acadêmico",http://gaspar.ifsc.edu.br/index.php?option=com_content&view=article&id=109&Itemid=126
"Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina - IFSC","Calendário acadêmico",http://www.itajai.ifsc.edu.br/site/images/stories/sitepdf/calendario_itajai.pdf
"Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina - IFSC","Calendário acadêmico",http://www.florianopolis.ifsc.edu.br/images/stories/Calendrio_Campus_Fpolis_IFSC_2012_A4.pdf
"Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina - IFSC","Documentação",http://florianopolis.ifsc.edu.br/index.php?option=com_content&view=article&id=45&Itemid=51
"Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina - IFSC","Documentação",http://florianopolis.ifsc.edu.br/index.php?option=com_content&view=category&id=20:colegiado-do-campus-florianopolis&Itemid=48&layout=default
"Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina - IFSC","Resoluções - NIT",http://nit.ifsc.edu.br/nit/index.php?option=com_content&view=article&id=6&Itemid=4
"Instituto Federal de Educação, Ciência e Tecnologia de Sergipe  - IFSE","Resoluções",http://www.cefetse.edu.br/index.php?option=com_content&view=article&id=579&Itemid=98
"Instituto Federal de Educação, Ciência e Tecnologia de Sergipe  - IFSE","DIAE",http://www.cefetse.edu.br/index.php?option=com_content&view=article&id=593&Itemid=102
"Instituto Federal de Educação, Ciência e Tecnologia de Sergipe  - IFSE","PROAD",http://www.cefetse.edu.br/index.php?option=com_content&view=article&id=80&Itemid=24
"Instituto Federal de Educação, Ciência e Tecnologia de Sergipe  - IFSE","Regimentos",http://www.cefetse.edu.br/index.php?option=com_content&view=article&id=661&Itemid=103
"Instituto Federal de Educação, Ciência e Tecnologia de Sergipe  - IFSE","Calendário",http://www.cefetse.edu.br/index.php?option=com_content&view=article&id=94&Itemid=65
"Instituto Federal de Educação, Ciência e Tecnologia de Sergipe  - IFSE","Concursos e CSDP ",http://www.cefetse.edu.br/index.php?option=com_content&view=article&id=157&Itemid=7
"Instituto Federal de Educação, Ciência e Tecnologia de Sergipe  - IFSE","Cursos Técnicos",http://www.cefetse.edu.br/index.php?option=com_content&view=article&id=295&Itemid=86
"Instituto Federal de Educação, Ciência e Tecnologia de Sergipe  - IFSE","Cursos superiores",http://www.cefetse.edu.br/index.php?option=com_content&view=article&id=296&Itemid=87
"Instituto Federal de Educação, Ciência e Tecnologia de Sergipe  - IFSE","Processos seletivos anteriores",http://www.cefetse.edu.br/index.php?option=com_content&view=article&id=8&Itemid=88
"Instituto Federal de Educação, Ciência e Tecnologia de Sergipe  - IFSE","Documentos",http://www.cefetse.edu.br/index.php?option=com_content&view=article&id=268&Itemid=48
"Instituto Federal de Educação, Ciência e Tecnologia de Sergipe  - IFSE","Pregões 2011",http://www.cefetse.edu.br/index.php?option=com_content&view=category&id=51&Itemid=76
"Instituto Federal de Educação, Ciência e Tecnologia de Sergipe  - IFSE","Pregões 2012",http://www.cefetse.edu.br/index.php?option=com_content&view=category&id=63&Itemid=111
"Instituto Federal de Educação, Ciência e Tecnologia de Sergipe  - IFSE","Pregões – anos anteriores",http://www3.ifs.edu.br/index.php?option=com_content&task=category&sectionid=15&id=60&Itemid=125
"Instituto Federal de Educação, Ciência e Tecnologia de Sergipe  - IFSE","Carta-convite 2011",http://www.cefetse.edu.br/index.php?option=com_content&view=category&id=52&Itemid=80
"Instituto Federal de Educação, Ciência e Tecnologia de Sergipe  - IFSE","Carta-convite 2012",http://www.cefetse.edu.br/index.php?option=com_content&view=category&id=64&Itemid=110
"Instituto Federal de Educação, Ciência e Tecnologia de Sergipe  - IFSE","Carta-convite – anos anteriores",http://www3.ifs.edu.br/index.php?option=com_content&task=category&sectionid=15&id=61&Itemid=126
"Instituto Federal de Educação, Ciência e Tecnologia de Sergipe  - IFSE","Concorrência - 2011",http://www.cefetse.edu.br/index.php?option=com_content&view=category&id=53&Itemid=78
"Instituto Federal de Educação, Ciência e Tecnologia de Sergipe  - IFSE","Concorrência - 2012",http://www.cefetse.edu.br/index.php?option=com_content&view=category&id=65&Itemid=112
"Instituto Federal de Educação, Ciência e Tecnologia de Sergipe  - IFSE","Concorrência – anos anteriores",http://www3.ifs.edu.br/index.php?option=com_content&task=category&sectionid=15&id=59&Itemid=124
"Instituto Federal de Educação, Ciência e Tecnologia de Sergipe  - IFSE","Cotação eletrônica - 2011",http://www.cefetse.edu.br/index.php?option=com_content&view=category&id=59&Itemid=105
"Instituto Federal de Educação, Ciência e Tecnologia de Sergipe  - IFSE","Cotação eletrônica - 2012",http://www.cefetse.edu.br/index.php?option=com_content&view=category&id=66&Itemid=113
"Instituto Federal de Educação, Ciência e Tecnologia de Sergipe  - IFSE","Registro de preços",http://www.cefetse.edu.br/index.php?option=com_content&view=article&id=889&Itemid=107
"Instituto Federal de Educação, Ciência e Tecnologia de Sergipe  - IFSE","Contratos",http://www.cefetse.edu.br/index.php?option=com_content&view=article&id=970&Itemid=117
"Instituto Federal de Educação, Ciência e Tecnologia de Sergipe  - IFSE","Relatório de Gestão",http://www.cefetse.edu.br/index.php?option=com_content&view=article&id=87&Itemid=60
"Instituto Federal de Educação, Ciência e Tecnologia de Sergipe  - IFSE","Relatórios CPA",http://www.cefetse.edu.br/index.php?option=com_content&view=article&id=1186&Itemid=68
"Instituto Federal de Educação, Ciência e Tecnologia de Sergipe  - IFSE","Calendário – campus Aracaju",http://www.ifap.edu.br/index.php?option=com_content&view=article&id=260&Itemid=73
"Instituto Federal de Educação, Ciência e Tecnologia de Sergipe  - IFSE","Calendário – campus Estância",http://estancia.ifs.edu.br/index.php?option=com_content&view=article&id=6&Itemid=6
"Instituto Federal de Educação, Ciência e Tecnologia de Sergipe  - IFSE","Calendário – campus Glória",http://gloria.ifs.edu.br/index.php?option=com_content&view=article&id=6&Itemid=6
"Instituto Federal de Educação, Ciência e Tecnologia de Sergipe  - IFSE","Calendário – campus Itabaiana",http://itabaiana.ifs.edu.br/calendario.html
