SIORG, ORGAO, NOME, DESCRICAO, URL, GUARDA, COBERTURA TEMPORAL, COBERTURA GEOGRAFICA, ORIGEM, VCGEs, GRANULARIDADE TEMPORAL, GRANULARIDADE GEOGRAFICA, FORMATOS, TIPO, DATA DE CADASTRAMENTO, DATA DA ULTIMA MODIFICACAO
"72083","Ministério da Pesca e Aquicultura - MPA","Registro Geral da Pesca","Base de informações sobre a aquisição e situação do registro geral da pesca.","http://www.mpa.gov.br/pescampa/rgp ","Ministério da Pesca e Aquicultura - MPA","","","Ministério da Pesca e Aquicultura - MPA","pesca, governo-federal, licencas-ambientais, administracao-publica, ","Contínuo","Nacional","HTML, ","Programas","2012-06-07 12:49:53 UTC","2012-06-07 12:49:53 UTC"
"72083","Ministério da Pesca e Aquicultura - MPA","Gestão Compartilhada","Sistema de Gestão Compartilhada - Base de informações sobre o uso sustentável dos recursos pesqueiros.","http://www.mpa.gov.br/pescampa/gestao-compartilhada ","Ministério da Pesca e Aquicultura - MPA","","","Ministério da Pesca e Aquicultura - MPA","uso-sustentavel-recursos-pesqueiros, pesca, governo-federal, gestao-recursos-pesqueiros, gestao-ambiental-compartilhada, administracao-publica, ","Contínuo","Nacional","HTML, ","Programas","2012-06-07 13:02:20 UTC","2012-06-07 13:02:20 UTC"
"72083","Ministério da Pesca e Aquicultura - MPA","Telecentros da Pesca Maré","Base de informações sobre os telecentros voltados para a comunidade pesqueira.","http://www.mpa.gov.br/pescampa/formacao-profissional/telecentros-da-pesca-mare ","Ministério da Pesca e Aquicultura - MPA","","","Ministério da Pesca e Aquicultura - MPA","comunidade-pesqueira, assistencia-desenvolvimento-social, administracao-publica, governo-federal, qualificacao-aprendizagem-profissional, formacao-inicial-continuada-trabalhadores, ","Contínuo","Nacional","HTML, ","Programas","2012-06-07 19:18:04 UTC","2012-06-07 19:18:04 UTC"
"72083","Ministério da Pesca e Aquicultura - MPA","Pescando Letras","Base de informações sobre o programa da parceria entre o MPA e o Ministério da Educação para alfabetização dos pescadores.","http://www.mpa.gov.br/pescampa/formacao-profissional/pescando-letras ","Ministério da Pesca e Aquicultura - MPA","","","Ministério da Pesca e Aquicultura - MPA","alfabetizacao-jovens-adultos, formacao-inicial-continuada-trabalhadores, comunidade-pesqueira, assistencia-desenvolvimento-social, administracao-publica, ","Contínuo","Nacional","HTML, ","Programas","2012-06-07 19:19:46 UTC","2012-06-07 19:19:46 UTC"
"72083","Ministério da Pesca e Aquicultura - MPA","Licitações de áreas Aquícolas","Base de dados com as licitações de 2009 a 2012","http://www.mpa.gov.br/aquiculturampa/licitacoes-de-areas-aquicolas/2012 ","Ministério da Pesca e Aquicultura - MPA","2009-2012","","Ministério da Pesca e Aquicultura - MPA","aquicultura, licitacao, administracao-publica, prestacao-contas, governo-federal, ","Anual","Nacional","PDF, ","Despesas","2012-06-07 20:01:27 UTC","2012-06-07 20:01:27 UTC"
"72083","Ministério da Pesca e Aquicultura - MPA","Registro e Licença de Aquicultor - Inscrição no RGP","Base de dados com informações para a inscrição no Registro Geral de Aquicultor.","http://www.mpa.gov.br/aquiculturampa/registro-e-licenca-de-aquicultor/inscricao-no-rgp ","Ministério da Pesca e Aquicultura - MPA","","","Ministério da Pesca e Aquicultura - MPA","aquicultura, administracao-publica, atendimento-cidadao, ciencia-informacao-comunicacao, sistemas-informacao, ","Contínuo","Nacional","DOC, HTML, PDF, ","Programas","2012-06-08 01:58:17 UTC","2012-06-08 01:58:17 UTC"
"72083","Ministério da Pesca e Aquicultura - MPA","Registro e Licença de Aquicultor - Entenda o que é","Base de dados com as informações gerais sobre o registro geral.","http://www.mpa.gov.br/aquiculturampa/registro-e-licenca-de-aquicultor/entenda-o-que-e ","Ministério da Pesca e Aquicultura - MPA","","","Ministério da Pesca e Aquicultura - MPA","aquicultura, licencas-ambientais, administracao-publica, governo-federal, ciencia-informacao-comunicacao, ","Contínuo","Nacional","DOC, HTML, PDF, ","Geral","2012-06-08 01:54:12 UTC","2012-06-08 01:58:41 UTC"
"72083","Ministério da Pesca e Aquicultura - MPA","Registro de Comerciante de Organismos Vivos Aquáticos.","Base de dados sobre o requerimento de Registro.","http://www.mpa.gov.br/monitoramento-e-controlempa/registro-de-comerciante-de-organismos-aquaticos-vivos/entenda-o-que-e ","Ministério da Pesca e Aquicultura - MPA","","","Ministério da Pesca e Aquicultura - MPA","registro-comercial, economia-pesqueira, producao-pesqueira, administracao-publica, governo-federal, ","Contínuo","Nacional","DOC, HTML, PDF, ","Programas","2012-06-08 02:03:38 UTC","2012-06-08 02:03:38 UTC"
"72083","Ministério da Pesca e Aquicultura - MPA","Infraestrutura - Unidades de Apoio a Cadeia Produtiva","Base de informação das unidades de apoio à cadeia produtiva.","http://www.mpa.gov.br/infraestrutura-e-fomentompa/infraestrutura/unidades-de-apoio-a-cadeia-produtiva/ ","Ministério da Pesca e Aquicultura - MPA","","","Ministério da Pesca e Aquicultura - MPA","fomento-a-producao-sustentavel, desenvolvimento-producao-uso-sustentavel, producao-pesqueira, administracao-publica, governo-federal, ","Contínuo","Nacional","HTML, ","Programas","2012-06-08 02:21:36 UTC","2012-06-08 02:21:36 UTC"
"72083","Ministério da Pesca e Aquicultura - MPA","Fomento - Pesquisa -  Editais e resultados","Base de informações com o editais - As regras para submissão de projetos nos editais variam de acordo com os objetivos de cada edital.","http://www.mpa.gov.br/index.php/infraestrutura-e-fomentompa/fomento/pesquisa/26-infraestrutura-e-fomento/469-editais-e-resultados.html","Ministério da Pesca e Aquicultura - MPA","","","Ministério da Pesca e Aquicultura - MPA","administracao-publica, governo-federal, aquicultura-pesca, fomento-a-geracao-conhecimento, assistencia-desenvolvimento-social, licitacao, ","Contínuo","Nacional","HTML, PDF, ","Despesas","2012-06-08 02:30:11 UTC","2012-06-08 02:30:11 UTC"
"72083","Ministério da Pesca e Aquicultura - MPA","Projeto nos Estados","Base de dados com os projetos implantados em cada estado.","http://www.mpa.gov.br/infraestrutura-e-fomentompa/fomento/pesquisa/26-infraestrutura-e-fomento/467-projetos-nos-estados ","Ministério da Pesca e Aquicultura - MPA","","","Ministério da Pesca e Aquicultura - MPA","administracao-publica, governo-federal, aquicultura-pesca, fomento-a-geracao-conhecimento, assistencia-desenvolvimento-social, governo-estadual, ","Contínuo","Nacional","HTML, ","Programas","2012-06-08 02:32:24 UTC","2012-06-08 02:32:24 UTC"
"72083","Ministério da Pesca e Aquicultura - MPA","Projetos em Rede","Base de informação dos os Projetos em execução e alto desempenho atuais à nível nacional.","http://www.mpa.gov.br/infraestrutura-e-fomentompa/fomento/pesquisa/26-infraestrutura-e-fomento/363-projetos-em-rede ","Ministério da Pesca e Aquicultura - MPA","","","Ministério da Pesca e Aquicultura - MPA","administracao-publica, governo-federal, aquicultura-pesca, fomento-a-geracao-conhecimento, assistencia-desenvolvimento-social, redes-comunicacao, ","Contínuo","Nacional","HTML, ","Programas","2012-06-08 02:36:56 UTC","2012-06-08 02:36:56 UTC"
"72083","Ministério da Pesca e Aquicultura - MPA","Fomento - Assistência Técnica e Associativismo","Base de informações sobre ações relacionadas à assistência técnica, extensão, capacitação e apoio à organização de associações e cooperativas de pescadores.","http://www.mpa.gov.br/infraestrutura-e-fomentompa/fomento/assistencia-tecnica-e-associativismo ","Ministério da Pesca e Aquicultura - MPA","","","Ministério da Pesca e Aquicultura - MPA","comunidade-pesqueira, assistencia-desenvolvimento-social, qualificacao-aprendizagem-profissional, fomento, administracao-publica, governo-federal, ","Contínuo","Nacional","HTML, ","Programas","2012-06-08 02:43:59 UTC","2012-06-08 02:43:59 UTC"
"72083","Ministério da Pesca e Aquicultura - MPA","Incentivo ao Crédito - Profrota - Objetivo","Base de informações sobre os objetivos do Profrota","http://www.mpa.gov.br/infraestrutura-e-fomentompa/fomento/credito/profrota/objetivo ","Ministério da Pesca e Aquicultura - MPA","","","Ministério da Pesca e Aquicultura - MPA","financiamento-publico-privado, fomento, assistencia-desenvolvimento-social, administracao-publica, governo-federal, comunidade-pesqueira, ","Contínuo","Nacional","HTML, ","Programas","2012-06-08 02:45:34 UTC","2012-06-08 02:45:34 UTC"
"72083","Ministério da Pesca e Aquicultura - MPA","Profrota -Documentos e Legislações","Base de dados com a legislação regente do programa, editais e comunicados.","http://www.mpa.gov.br/infraestrutura-e-fomentompa/fomento/credito/profrota/documentos-e-legislacoes ","Ministério da Pesca e Aquicultura - MPA","","","Ministério da Pesca e Aquicultura - MPA","legislacao-normas, financiamento-publico-privado, fomento, assistencia-desenvolvimento-social, comunidade-pesqueira, administracao-publica, ","Contínuo","Nacional","DOC, HTML, PDF, ","Programas","2012-06-08 02:49:16 UTC","2012-06-08 02:49:16 UTC"
"72083","Ministério da Pesca e Aquicultura - MPA","Legislação - Portarias - MPA","Base de dados contendo  portarias pertinentes a Pesca e Aquicultura: 2006-2012","http://www.mpa.gov.br/legislacaompa/portarias/mpa ","Ministério da Pesca e Aquicultura - MPA","2008-2011","","Ministério da Pesca e Aquicultura - MPA","legislacao-normas, aquicultura-pesca, administracao-publica, governo-federal, publicacoes-oficiais, ","Anual","Nacional","DOC, ","Geral","2012-06-08 03:11:37 UTC","2012-07-13 12:43:34 UTC"
"72083","Ministério da Pesca e Aquicultura - MPA","Legislação - Editais","Base de dados com os editais do MPA","http://www.mpa.gov.br/legislacaompa/editais ","Ministério da Pesca e Aquicultura - MPA","2007-2012","","Ministério da Pesca e Aquicultura - MPA","legislacao-normas, aquicultura-pesca, administracao-publica, licitacao, publicacoes-oficiais, controle-social-prestacao-contas, ","Anual","Nacional","DOC, PDF, ","Despesas","2012-06-08 03:18:32 UTC","2012-06-08 03:18:32 UTC"
"72083","Ministério da Pesca e Aquicultura - MPA","Estatística da pesca e Aquicultura","Base de dados com as estatísticas e documentos sobre a produção brasileira nos pesqueiros.","http://www.mpa.gov.br/informacoes-e-estatisticas/estatistica-da-pesca-e-aquicultura ","Ministério da Pesca e Aquicultura - MPA","2004-2011","","Ministério da Pesca e Aquicultura - MPA","informacoes-estatisticas, aquicultura-pesca, producao-pesqueira, administracao-publica, governo-federal, ","Anual","Nacional","PDF, ","Avaliações","2012-06-08 03:26:29 UTC","2012-06-08 03:29:17 UTC"
"72083","Ministério da Pesca e Aquicultura - MPA","Legislação - Instruções Normativas","Base de dados contendo instruções normativas pertinentes a Pesca e Aquicultura: 2006-2012","http://www.mpa.gov.br/legislacaompa/instrucoes-normativas/mpa ","Ministério da Pesca e Aquicultura - MPA","2006-2011","","Ministério da Pesca e Aquicultura - MPA","legislacao-normas, aquicultura-pesca, administracao-publica, governo-federal, publicacoes-oficiais, ","Anual","Nacional","DOC, ","Geral","2012-06-08 03:13:29 UTC","2012-07-13 12:44:34 UTC"
"72083","Ministério da Pesca e Aquicultura - MPA","Conape - Documentos","Base de dados com os documentos referentes ao Conape","http://www.mpa.gov.br/conape/documentos ","Ministério da Pesca e Aquicultura - MPA","","","Ministério da Pesca e Aquicultura - MPA","publicacoes-oficiais, aquicultura-pesca, administracao-publica, governo-federal, legislacao-normas, aquicultura-pesca, ","Contínuo","Nacional","DOC, HTML, PDF, PPT, ","Desempenho da gestão","2012-06-08 03:31:20 UTC","2012-06-08 03:33:06 UTC"
"72083","Ministério da Pesca e Aquicultura - MPA","Conape - Reuniões","Base de dados com as atas e listas de participantes das reuniões do Conape","http://www.mpa.gov.br/conape/reunioes ","Ministério da Pesca e Aquicultura - MPA","2004-2012","","Ministério da Pesca e Aquicultura - MPA","aquicultura-pesca, administracao-publica, governo-federal, publicacoes-oficiais, ","Anual","Nacional","DOC, ","Avaliações","2012-06-08 03:36:24 UTC","2012-06-08 03:36:24 UTC"
"72083","Ministério da Pesca e Aquicultura - MPA","Legislação - Resoluções","Base de dados contendo resoluções administrativas pertinentes a Pesca e Aquicultura: 2005-2006 a 2011","http://www.mpa.gov.br/legislacaompa/resolucoes ","Ministério da Pesca e Aquicultura - MPA","2005-2011","","Ministério da Pesca e Aquicultura - MPA","legislacao-normas, aquicultura-pesca, administracao-publica, governo-federal, publicacoes-oficiais, ","Anual","Nacional","DOC, ","Geral","2012-06-08 03:15:26 UTC","2012-07-13 12:45:11 UTC"
"72083","Ministério da Pesca e Aquicultura - MPA","Legislação - Leis","Base de dados com a legislação pertinente a Pesca e Aquicultura: 2008-2011","http://www.mpa.gov.br/legislacaompa/leis ","Ministério da Pesca e Aquicultura - MPA","2008-2011","","Ministério da Pesca e Aquicultura - MPA","legislacao-normas, aquicultura-pesca, administracao-publica, governo-federal, ","Anual","Nacional","DOC, ","Geral","2012-06-08 03:06:00 UTC","2012-07-13 12:42:13 UTC"
"72083","Ministério da Pesca e Aquicultura - MPA","Legislação - Decretos","Base de dados com decretos pertinentes a Pesca e Aquicultura: 1934-2005 a 2012","http://www.mpa.gov.br/legislacaompa/decretos ","Ministério da Pesca e Aquicultura - MPA","1934-2001","","Ministério da Pesca e Aquicultura - MPA","legislacao-normas, aquicultura-pesca, administracao-publica, governo-federal, publicacoes-oficiais, ","Anual","Nacional","DOC, ","Geral","2012-06-08 03:09:28 UTC","2012-07-13 12:42:56 UTC"
"72083","Ministério da Pesca e Aquicultura - MPA","Legislação - Publicações Legais 2012","Termo aditivo, extrato de inexibilidade de licitação, extrato de convênios etc publicados em 2012","http://www.mpa.gov.br/legislacaompa/publicacoes-legais/2012","Ministério da Pesca e Aquicultura - MPA","2012","","Ministério da Pesca e Aquicultura - MPA","governo-federal, administracao-publica, aquicultura-pesca, publicacoes-oficiais, legislacao-normas, ","Anual","Nacional","DOC, ","Geral","2012-07-13 13:45:47 UTC","2012-07-13 13:45:47 UTC"
"72083","Ministério da Pesca e Aquicultura - MPA","Legislação - Publicações Legais 2011","Aviso de licitação, extrato de cessão de uso, extrato de dispensa de licitação etc publicados em 2011","http://www.mpa.gov.br/index.php/legislacaompa/publicacoes-legais/2011 ","Ministério da Pesca e Aquicultura - MPA","2011","","Ministério da Pesca e Aquicultura - MPA","legislacao-normas, publicacoes-oficiais, aquicultura-pesca, administracao-publica, governo-federal, ","Anual","Nacional","DOC, ","Geral","2012-07-13 13:48:36 UTC","2012-07-13 13:48:36 UTC"
"72083","Ministério da Pesca e Aquicultura - MPA","Legislação - Publicações Legais 2010","Termo aditivo, extrato de parceria, extrato de inexibilidade de licitação etc publicados em 2010","http://www.mpa.gov.br/index.php/legislacaompa/publicacoes-legais/2010 ","Ministério da Pesca e Aquicultura - MPA","2010","","Ministério da Pesca e Aquicultura - MPA","legislacao-normas, publicacoes-oficiais, aquicultura-pesca, administracao-publica, governo-federal, ","Anual","Nacional","DOC, ","Geral","2012-07-13 13:51:13 UTC","2012-07-13 13:51:13 UTC"
"72083","Ministério da Pesca e Aquicultura - MPA","Legislação - Publicações Legais 2009","Tomada de preços, extrato de pauta, despachos do superintendente etc  publicados em 2009","http://www.mpa.gov.br/index.php/legislacaompa/publicacoes-legais/2009","Ministério da Pesca e Aquicultura - MPA","2009","","Ministério da Pesca e Aquicultura - MPA","legislacao-normas, publicacoes-oficiais, aquicultura-pesca, administracao-publica, governo-federal, ","Anual","Nacional","DOC, ","Geral","2012-07-13 13:54:08 UTC","2012-07-13 13:54:08 UTC"
"72083","Ministério da Pesca e Aquicultura - MPA","Legislação - Publicações Legais 2008","Termo aditivo, pregão, extrato de convênio etc publicados em 2008","http://www.mpa.gov.br/index.php/legislacaompa/publicacoes-legais/2008","Ministério da Pesca e Aquicultura - MPA","2008","","Ministério da Pesca e Aquicultura - MPA","legislacao-normas, publicacoes-oficiais, aquicultura-pesca, administracao-publica, governo-federal, ","Anual","Nacional","DOC, ","Geral","2012-07-13 22:07:28 UTC","2012-07-13 22:07:28 UTC"
"72083","Ministério da Pesca e Aquicultura - MPA","Legislação - Publicações Legais 2007","Extrato de contrato, termo aditivo etc publicados em 2007","http://www.mpa.gov.br/index.php/legislacaompa/publicacoes-legais/2007 ","Ministério da Pesca e Aquicultura - MPA","2007","","Ministério da Pesca e Aquicultura - MPA","governo-federal, administracao-publica, aquicultura-pesca, administracao-publica, governo-federal, ","Anual","Nacional","DOC, ","Geral","2012-07-13 22:09:21 UTC","2012-07-13 22:09:21 UTC"
